Gene1,Gene2
PTEN,ROCK2
PTEN,TNKS2
PTEN,RNF146
PTEN,SACM1L
PTEN,SYNJ1
PTEN,SYNJ2
CSF2RB,PIK3CD
CSF2RB,NRAS
GFER,CHCHD10
GFER,CHCHD3
GFER,CHCHD2
GFER,CHCHD5
ELL,UVSSA
ELL,RPAP2
ELL,SSU72
ELL,RPRD2
ELL,SP1
ELL,ZNF143
ELL,POU2F2
ELL,SNAPC2
ELL,HMGN1
ELL,RPRD1A
ELL,ZNF830
ELL,SNAPC5
APOE,LRP1
APOE,LRP8
APOE,LPL
APOE,LIPC
APOE,GPIHBP1
APOE,FAM20C
APOE,FAM20A
LTBR,TNFSF14
LTBR,MAP3K14
LTBR,PSMB11
LTBR,PSME2
LTBR,PSMF1
LTBR,PSME1
LTBR,PSME3
HIPK2,NLK
MASTL,ENSA
MASTL,ARPP19
MYLIP,VLDLR
MYLIP,RNF19B
MYLIP,UBE2A
MYLIP,RNF19A
MYLIP,SPSB1
MYLIP,RNF114
MYLIP,ZNRF2
MYLIP,TRIM36
MYLIP,TRIM69
MYLIP,TRIM21
MYLIP,RNF144B
MYLIP,SIAH2
MYLIP,RNF217
MYLIP,TRIP12
MYLIP,RNF115
MYLIP,RNF213
MYLIP,RBBP6
PHC2,DNMT3A
PHC2,CASP8AP2
MRPS27,MRPL55
MRPS27,MRPL10
MRPS27,OXA1L
MRPS27,MRPL39
LTB,PSMB11
LTB,PSME2
LTB,PSME1
LTB,PSME3
LTB,PSMF1
COL6A1,ITGA2
COL6A1,ITGA1
COL6A1,SDC1
COL6A1,CRTAP
COL6A1,PPIB
PCGF2,DNMT3A
PCGF2,CASP8AP2
CSNK1D,PER3
CSNK1D,DVL1
CSNK1D,YWHAE
CSNK1D,GJA1
CSNK1D,YWHAQ
CSNK1D,SFN
CSNK1D,RAB8A
CSNK1D,RIOK3
CSNK1D,TRAPPC2L
CSNK1D,CTSZ
CSNK1D,SEC23IP
CSNK1D,CNIH1
CSNK1D,SERPINA1
CSNK1D,CD59
CSNK1D,CNIH2
CSNK1D,FOLR1
CSNK1D,CTSC
CSNK1D,CNIH3
EFNA4,EPHA8
EFNA4,EPHA6
IL10RB,IL26
PIP5K1C,SACM1L
PIP5K1C,PLCB4
PIP5K1C,PLCE1
PIP5K1C,PLCD4
PIP5K1C,PLCD1
PIP5K1C,PLCB1
PIP5K1C,PLCD3
PIP5K1C,RAC1
PIP5K1C,PLCZ1
PIP5K1C,PLCB3
PIP5K1C,PLCB2
PIP5K1C,PLCG2
PIP5K1C,SYNJ1
PIP5K1C,PTPRM
PIP5K1C,ROCK1
PIP5K1C,ROCK2
ACVR2A,INHBB
ACVR2A,SMAD5
ACVR2A,SMAD9
ACVR2A,SMAD1
ACVR2A,NODAL
ACVR2A,LEFTY2
ACVR2A,LEFTY1
ACVR2A,GDF5
ACVR2A,INHBC
ACVR2A,CER1
DTX3L,RNF213
DTX3L,FBXO6
DTX3L,HERC6
DTX3L,FBXO17
DTX3L,FBXO27
DTX3L,TRIM21
DTX3L,TRIP12
DTX3L,FBXO2
DTX3L,TRIM69
DTX3L,HECTD2
DTX3L,RNF114
DTX3L,UBR2
DTX3L,TRIM36
DTX3L,RNF144B
DTX3L,FBXL8
DTX3L,FBXW12
DTX3L,FBXW10
DTX3L,LONRF1
DTX3L,FBXL13
DTX3L,RNF217
DTX3L,FBXO41
DTX3L,SIAH2
DTX3L,RNF19A
DTX3L,FBXO32
DTX3L,LMO7
DTX3L,FBXL5
DTX3L,FBXO40
DTX3L,FBXL14
DTX3L,FBXO30
DTX3L,FBXW4
DTX3L,FBXO11
DTX3L,FBXL7
DTX3L,FBXO4
DTX3L,MIB2
DTX3L,ZNRF2
DTX3L,FBXL22
DTX3L,FBXW8
DTX3L,RNF19B
DTX3L,RLIM
DTX3L,FBXO9
DTX3L,FBXO15
DTX3L,FBXL3
DTX3L,FBXO21
DTX3L,FBXL16
DTX3L,FBXW11
DTX3L,RNF115
DTX3L,FBXL18
DTX3L,FBXW5
DTX3L,FBXL20
DTX3L,FBXO7
DTX3L,WSB1
DTX3L,FBXL15
DTX3L,FBXO22
DTX3L,SPSB1
DTX3L,FBXL12
DTX3L,FBXO31
DTX3L,UBE2A
DTX3L,UNKL
DTX3L,FBXO10
DTX3L,FBXL19
DTX3L,FBXW2
DTX3L,FBXW9
DTX3L,FBXL4
DTX3L,RBBP6
PHC1,DNMT3A
PHC1,CASP8AP2
RAC3,VAV2
RAC3,VAV3
RAC3,TRIO
RAC3,TIAM1
RAC3,RHOC
RAC3,RHOB
RAC3,SPATA13
HSPG2,NDST1
HSPG2,ITGA2
HSPG2,NDST2
HSPG2,XYLT1
HSPG2,MMP3
HSPG2,LRP1
HSPG2,MMP13
HSPG2,MMP15
HSPG2,LRP8
HSPG2,XYLT2
HSPG2,TLL1
HSPG2,TLL2
DBNL,MAP3K1
APLNR,GPSM3
EFNB3,EPHB6
EFNB3,RRAS
EFNB3,RAC1
EFNB3,NRAS
EFNB3,MYL12A
EFNB3,SYNJ1
TANK,MAP4K4
RCE1,USP17L2
SNCA,SNCAIP
SNCA,TOR1A
SNCA,UBE2L6
TRAPPC2L,CHM
TRAPPC2L,CHML
IL13RA1,SOCS1
NRAS,PIK3CD
NRAS,RASA1
NRAS,RASGRP1
NRAS,RASGRP2
NRAS,RASA3
NRAS,PDGFRA
NRAS,RAPGEF2
NRAS,RAC1
NRAS,RASGRF1
NRAS,RIN1
NRAS,RASGRP3
NRAS,PAK3
NRAS,TIAM1
NRAS,RASGRP4
NRAS,YWHAE
NRAS,YWHAQ
NRAS,RASA4
NRAS,SYNGAP1
NRAS,RASAL1
NRAS,RASAL2
NRAS,RASGRF2
NRAS,RGL1
NRAS,PRKCA
NRAS,RASAL3
NRAS,KIAA1549
NRAS,PIM1
NRAS,PRKCB
NRAS,PLD1
NRAS,NRG2
NRAS,SFN
NRAS,PTPRA
NRAS,PPP5C
NRAS,RALB
NRAS,SPHK1
NRAS,SHC2
NRAS,RANBP9
NRAS,TRIM24
NRAS,SPTA1
NRAS,PAPSS1
NRAS,PIK3R6
NRAS,SND1
NRAS,SPTBN4
NRAS,SPTBN5
NRAS,SPTBN2
NRAS,FAM131B
NRAS,RASGEF1A
NRAS,AGK
NRAS,PSPN
NRAS,NRTN
NRAS,RASSF1
MRPS21,MRPL10
MRPS21,MRPL55
MRPS21,MRPL39
MRPS21,OXA1L
RALB,RGL2
RALB,RGL1
MYL12A,MYLK2
MYL12A,TPM4
MYL12A,TPM2
MYL12A,TPM3
MYL12A,CALD1
MYL12A,RAC1
MYL12A,MYLK3
MYL12A,PAK3
MYL12A,MYL6B
MYL12A,SORBS1
MYL12A,LMOD1
MYL12A,SORBS3
MYL12A,MYL7
MYL12A,MYLPF
MYL12A,MYL5
CDC25B,MAPK11
AXIN2,TCF7
AXIN2,TCF7L1
AXIN2,CSNK1A1
AXIN2,CSNK1A1L
AXIN2,USP34
AXIN2,PSMB11
AXIN2,PSME3
AXIN2,PSMF1
AXIN2,PSME1
AXIN2,PSME2
KMT2D,PRMT6
PLXNA2,RRAS
PLXNA2,RAC1
PLXNA2,CRMP1
PLXNA2,DPYSL4
PLXNA2,DPYSL5
ARHGEF25,RAC1
ITK,LAT
ITK,PLCG2
ITK,VAV3
ITK,VAV2
ITK,MS4A2
ITK,LYN
ITK,TEC
TEAD3,CTGF
CEP135,RAB8A
CBX2,DNMT3A
CBX2,KDM6B
CBX2,CTBP1
CBX2,MAPKAPK3
CBX2,MAPK11
CBX2,CASP8AP2
PVR,TIGIT
FAF1,MAP2K4
PIAS3,MBD1
PIAS3,RORA
PIAS3,NRIP1
ST14,FLG
DOCK2,RAC1
DOCK2,FGR
DOCK2,HCK
DOCK2,LYN
DVL1,NKD2
DVL1,WNT5A
DVL1,NKD1
DVL1,WNT3A
DVL1,FZD1
DVL1,WNT11
DVL1,FZD6
DVL1,FZD3
DVL1,FZD2
DVL1,FZD5
DVL1,FZD7
DVL1,WNT4
DVL1,WNT5B
DVL1,WNT8A
DVL1,ROR2
DVL1,WNT8B
DVL1,RAC1
DVL1,PI4K2A
DVL1,PSMF1
DVL1,PSME3
DVL1,PSMB11
DVL1,PSME1
COL6A2,ITGA1
COL6A2,ITGA2
COL6A2,SDC1
COL6A2,PPIB
COL6A2,CRTAP
EFNA3,EPHA8
EFNA3,EPHA6
HSF1,MAPK3
HSF1,HSPA1L
HSF1,HSPA1B
HSF1,HSPA2
HSF1,YWHAE
HSF1,RPS19BP1
NFKBIB,NKIRAS1
NFKBIB,NKIRAS2
NFKBIB,PSMB11
NFKBIB,PSME2
NFKBIB,PSMF1
NFKBIB,PSME1
NFKBIB,PSME3
PHC3,CASP8AP2
COL5A2,CRTAP
COL5A2,PCOLCE
COL5A2,PCOLCE2
COL5A2,TLL1
COL5A2,PPIB
PIAS4,RNF4
PIAS4,SUMO4
PIAS4,VDR
PIAS4,PPARA
PIAS4,PPP5C
PIAS4,RORA
GLE1,POLDIP3
MAPK3,RPS6KA3
MAPK3,RPS6KA2
MAPK3,PTPN7
MAPK3,PTPRR
MAPK3,PLA2G4A
MAPK3,SP1
MAPK3,PRKCD
MAPK3,PRKCE
MAPK3,RPS6KA4
MAPK3,RUNX2
MAPK3,PLD2
MAPK3,RAC1
MAPK3,MKNK1
MAPK3,RPS6KA5
MAPK3,RPS6KA6
MAPK3,PTPN5
MAPK3,UBTF
MAPK3,PGR
MAPK3,S1PR2
MAPK3,S1PR3
MAPK3,MITF
MAPK3,PEBP1
MAPK3,PRKCA
MAPK3,SPHK1
MAPK3,MKNK2
MAPK3,PLA2G1B
MAPK3,S1PR1
MAPK3,SMAD1
MAPK3,SDC1
MAPK3,GJA1
MAPK3,YWHAE
MAPK3,S1PR4
MAPK3,PRKCB
MAPK3,SFN
MAPK3,VRK3
MAPK3,YWHAQ
MAPK3,NRG2
MAPK3,PTP4A3
MAPK3,MATK
MAPK3,NRIP1
MAPK3,NRG3
MAPK3,UBE2L6
MAPK3,SDC2
MAPK3,PRKCZ
MAPK3,MARK3
MAPK3,MYT1
MAPK3,RXRG
CYLD,SPATA2
CYLD,NOD2
ATF4,DDIT3
ATF4,PPP1R15A
ATF4,EIF2AK3
ATF4,RPS6KA3
ATF4,TRIB3
LRP8,SDC3
LRP8,MAP1B
LRP8,APOA4
LRP8,GPC4
LRP8,GPC6
LRP8,VLDLR
LRP8,SDC1
LRP8,SDC2
LRP8,GPC5
LRP8,GPC2
CHCHD1,MRPL55
CHCHD1,MRPL39
CHCHD1,MRPL10
CHCHD1,OXA1L
ERBB2,HBEGF
ERBB2,NRG2
ERBB2,PLCG2
ERBB2,RHOB
ERBB2,NRG4
ERBB2,SHC2
SYNJ1,TF
ADM,RAMP3
ADM,CALCR
ADM,ADORA2B
ADM,GNAS
ARFGAP1,KDELR1
ARFGAP1,RAC1
ARFGAP1,REPS1
ARFGAP1,AAK1
ARFGAP1,KDELR3
ARFGAP1,FCHO2
ARFGAP1,KDELR2
ARFGAP1,NECAP1
ARFGAP1,FCHO1
ARFGAP1,SGIP1
CEP63,RAB8A
SSU72,ZNF143
SSU72,ZC3H8
SSU72,PHAX
SSU72,ICE2
SSU72,ELL3
SSU72,ICE1
CD8A,LAT
CD8A,PTPN6
CD8A,PRKCQ
MOCS3,TST
MOCS3,MPST
DNAJA1,HSPA1B
DNAJA1,DNAJA4
MON1A,CHM
MON1A,CHML
EGR1,HDAC5
EGR1,NR2E1
EGR1,HDAC7
EGR1,SNAI2
EGR1,REST
EGR1,NAB2
EGR1,SALL4
EGR1,MECOM
RASA1,SDC2
RASA1,SPRY4
PSME2,OAZ2
PSME2,TNFSF14
PSME2,TNFRSF12A
PSME2,ZSWIM8
PSME2,WWP1
PSME2,TNFSF12
PSME2,PRICKLE1
PSME2,RNF146
PSME2,TNKS
COL3A1,PCOLCE
COL3A1,ITGA2
COL3A1,CRTAP
COL3A1,P4HA1
COL3A1,P4HA2
COL3A1,PCOLCE2
COL3A1,P4HA3
COL3A1,TLL1
COL3A1,PPIB
IQGAP1,RAC1
IQGAP1,MEN1
ROCK1,MSN
ROCK1,RDX
ROCK1,RHOB
ROCK1,LIMK2
ROCK1,PPP1R14A
ROCK1,MYH10
ROCK1,SLC9A3
ROCK1,SH3GL2
ROCK1,MYH14
ROCK1,MLC1
ROCK1,SHB
MIB2,UBR2
MIB2,RNF115
MIB2,RLIM
MIB2,TRIM21
MIB2,TRIM36
MIB2,TRIM69
MIB2,UBE2A
MIB2,TRIP12
MIB2,UNKL
MIB2,WSB1
MIB2,SPSB1
MIB2,SIAH2
MIB2,RBBP6
MIB2,ZNRF2
MIB2,RNF217
MIB2,RNF19A
MIB2,RNF213
MIB2,RNF144B
MIB2,RNF19B
MIB2,RNF114
LIN7C,PPFIA2
LIN7C,PPFIA4
LIN7C,PPFIA3
LIN7C,PPFIA1
LIN7C,SLC18A2
E2F3,SPI1
E2F3,MEF2C
PREX1,RAC1
PREX1,RHOG
PREX1,RHOB
PREX1,RHOQ
CEP250,RAB8A
JUP,GJA1
JUP,TCF7
JUP,FMN1
JUP,MMP7
JUP,MMP3
JUP,MMP8
JUP,MEP1B
PSME1,ZSWIM8
PSME1,TNFSF14
PSME1,WWP1
PSME1,TNFSF12
PSME1,OAZ2
PSME1,PRICKLE1
PSME1,RNF146
PSME1,TNKS
PSME1,TNFRSF12A
VLDLR,MAP1B
GLRX3,ACO1
GLRX3,IREB2
PKN1,PPP1R14A
SGK1,SCNN1A
SGK1,KCNJ1
SGK1,SCNN1G
SGK1,SCNN1B
SGK1,SCNN1D
MKNK1,PLA2G4A
IRAK3,TOLLIP
OTUD5,RNF135
FN1,SDC2
FN1,ITGA2
FN1,RAC1
FN1,ITGA9
AKR1C1,RBP2
CXCL1,CXCR5
CXCL1,CXCR6
CXCL1,GPSM1
CXCL1,GPSM3
STXBP4,SLC2A4
STXBP4,TP63
ROCK2,MSN
ROCK2,RDX
ROCK2,RHOB
ROCK2,LIMK2
ROCK2,MYH10
ROCK2,SH3GL2
ROCK2,MYH14
ROCK2,SLC9A3
ROCK2,SHB
APBA1,PPFIA3
APBA1,PPFIA1
APBA1,PPFIA2
APBA1,PPFIA4
APBA1,SLC18A2
IKBKE,SIKE1
IKBKE,TOPORS
IKBKE,ZBP1
KMT2C,PRMT6
RAB8A,TBC1D4
RAB8A,SLC2A4
RAB8A,SCLT1
RAB8A,TBC1D1
RAB8A,TTBK2
RAB8A,TCTN1
RAB8A,MYO1C
RAB8A,TCTN3
RAB8A,TCTN2
RAB8A,SSNA1
RAB8A,SDCCAG8
RAB8A,YWHAE
RAB8A,TUBA4A
RAB8A,TUBB4A
NET1,RHOB
NET1,RAC1
RAC1,VAV2
RAC1,TIAM1
RAC1,TRIO
RAC1,VAV3
RAC1,SPATA13
RAC1,SRGAP2
RAC1,TIAM2
RAC1,RASGRF1
RAC1,SRGAP3
RAC1,RHOB
RAC1,MYH10
RAC1,RAP1GDS1
RAC1,RASGRF2
RAC1,MYO1C
RAC1,WNT5A
RAC1,MYH14
RAC1,ROR2
RAC1,ABLIM3
RAC1,RRAS
RAC1,MAP3K9
RAC1,ABLIM2
RAC1,ABLIM1
RAC1,S1PR1
RAC1,KLHL20
RAC1,TLR2
RAC1,UNC5A
RAC1,RHOG
RAC1,TAGAP
RAC1,S1PR3
RAC1,TBXA2R
RAC1,SYDE2
RAC1,MEN1
RAC1,SHB
ADIPOR1,APPL1
ADIPOR1,MLXIPL
WNT5A,RYK
WNT5A,WNT8A
WNT5A,WNT8B
SERPING1,MASP2
SERPING1,MBL2
DUSP8,MAPK11
HERC6,TRIM21
HERC6,RNF213
HERC6,TRIP12
HERC6,UBE2A
HERC6,UBR2
HERC6,RBBP6
HERC6,RLIM
HERC6,RNF115
HERC6,TRIM69
HERC6,RNF19B
HERC6,RNF144B
HERC6,UNKL
HERC6,WSB1
HERC6,LMO7
HERC6,LONRF1
HERC6,ZNRF2
HERC6,RNF114
HERC6,TRIM36
HERC6,RNF217
HERC6,SIAH2
HERC6,RNF19A
MYO5A,MYO1C
HLA-DPA1,HLA-DPB1
HLA-DPA1,HLA-DQA2
HLA-DPA1,PTPN22
HLA-DPA1,PTPN6
HLA-DPA1,LGMN
HLA-DPA1,LAT
HLA-DPA1,PRKCQ
GNA11,PLCB4
GNA11,PLCB1
GNA11,RGS3
GNA11,PLCB3
GNA11,PLCB2
GNA11,HTR2A
GNA11,TBXA2R
GNA11,RGS2
GNA11,HTR2B
GNA11,HTR2C
GNA11,LPAR2
GNA11,RGS18
GNA11,TRHR
GNA11,LPAR3
GNA11,GRM1
GNA11,PLA2G4A
GNA11,TRPC6
GNA11,PTGER1
GNA11,PTGFR
GNA11,LTB4R2
GNA11,HRH1
GNA11,GRM5
GNA11,GNA15
GNA11,PTAFR
GNA11,GNAQ
GNA11,GNA14
CAMK2G,GRIA3
CAMK2G,GRIA4
CAMK2G,GRIA2
CAMK2G,MAPT
CAMK2G,MEF2D
CAMK2G,MEF2C
CAMK2G,EPB41L1
CAMK2G,ETS1
CAMK2G,MYO6
CAMK2G,IFNGR2
DGAT1,MOGAT2
DGAT1,MOGAT3
PICK1,GRIP1
PICK1,GRIP2
OCRL,SACM1L
OCRL,PIK3C2A
FBXL3,FBXW11
FBXL3,FBXW4
FBXL3,FBXW2
FBXL3,FBXL7
FBXL3,FBXW8
FBXL3,FBXW5
FBXL3,FBXO4
FBXL3,FBXO2
FBXL3,FBXW9
FBXL3,FBXW10
FBXL3,FBXL4
FBXL3,FBXO9
FBXL3,FBXL5
FBXL3,FBXW12
FBXL3,FBXO11
FBXL3,FBXO32
FBXL3,FBXO22
FBXL3,FBXO17
FBXL3,FBXO41
FBXL3,FBXO7
FBXL3,FBXO10
FBXL3,FBXO6
FBXL3,TRIP12
FBXL3,FBXO27
FBXL3,FBXO21
FBXL3,HECTD2
FBXL3,FBXO15
FBXL3,FBXO31
FBXL3,LMO7
FBXL3,FBXO30
FBXL3,WSB1
FBXL3,SIAH2
FBXL3,TRIM69
FBXL3,UNKL
FBXL3,TRIM21
FBXL3,RNF19B
FBXL3,RLIM
FBXL3,TRIM36
FBXL3,RNF144B
FBXL3,UBR2
FBXL3,SPSB1
FBXL3,RNF19A
FBXL3,RNF115
FBXL3,RNF217
FBXL3,ZNRF2
FBXL3,LONRF1
FBXL3,RBBP6
FBXL3,RNF213
FBXL3,FBXL8
FBXL3,FBXO40
FBXL3,RNF114
SNAPC2,ICE1
SNAPC2,ELL3
SNAPC2,ICE2
SNAPC2,ZC3H8
RAP1B,RAP1GAP
RAP1B,RAPGEF4
RAP1B,RAPGEF3
RAP1B,RASGRP2
RAP1B,RASGRP1
RAP1B,VAV2
RAP1B,SIPA1
RAP1B,RAPGEF2
RAP1B,RAPGEF6
EPHB6,NGEF
LAMC1,PRNP
LAMC1,TMPRSS6
UBE2L6,FLNB
UBE2L6,PPM1B
PPIB,SERPINH1
PPIB,SDC1
PPIB,COL28A1
PPIB,COL24A1
PPIB,COL25A1
PPIB,COL27A1
PPIB,COL20A1
PPIB,COL26A1
PPIB,COL23A1
PPIB,COL21A1
CLNS1A,GEMIN5
LAT,PLCG2
LAT,LYN
LAT,PRKCQ
LAT,MAP3K1
LAT,MS4A2
IL18R1,IL37
IL18R1,STAT4
EGLN2,HIF3A
PSME3,RNF146
PSME3,WWP1
PSME3,GTSE1
PSME3,PRICKLE1
PSME3,ZSWIM8
PSME3,TNFSF14
PSME3,UBE2E1
PSME3,TNKS
PSME3,TNKS2
PSME3,OAZ3
PSME3,SPRED1
PSME3,OAZ2
KMT2B,PRMT6
HLA-DPB1,PTPN22
HLA-DPB1,HLA-DQA2
HLA-DPB1,PTPN6
HLA-DPB1,PRKCQ
HLA-DPB1,LGMN
CCNF,FBXL4
CCNF,FBXL7
CCNF,FBXW11
CCNF,FBXL15
CCNF,FBXO6
CCNF,FBXW9
CCNF,FBXL5
CCNF,FBXO2
CCNF,FBXW5
CCNF,FBXW8
CCNF,FBXO9
CCNF,FBXW2
CCNF,FBXO4
CCNF,FBXW10
CCNF,FBXO11
CCNF,FBXL14
CCNF,FBXO7
CCNF,FBXL22
CCNF,FBXO17
CCNF,LMO7
CCNF,FBXL13
CCNF,FBXW12
CCNF,FBXL20
CCNF,FBXL18
CCNF,FBXO21
CCNF,FBXO15
CCNF,FBXL12
CCNF,FBXL19
CCNF,FBXW4
CCNF,FBXO31
CCNF,TRIP12
CCNF,FBXO32
CCNF,FBXO10
CCNF,HECTD2
CCNF,FBXL16
CCNF,FBXO41
CCNF,RBBP6
CCNF,FBXO22
CCNF,WSB1
CCNF,UBR2
CCNF,FBXO27
CCNF,RNF19A
CCNF,TRIM69
CCNF,TRIM36
CCNF,SPSB1
CCNF,SIAH2
CCNF,RLIM
CCNF,RNF115
CCNF,TRIM21
CCNF,FBXO30
CCNF,RNF19B
CCNF,LONRF1
CCNF,RNF217
CCNF,RNF144B
CCNF,FBXL8
CCNF,FBXO40
CCNF,RNF213
CCNF,UNKL
CCNF,ZNRF2
CCNF,RNF114
FOSL1,TXLNG
CTTN,DNM2
CTTN,DNM1
CTTN,DNM3
CTTN,PTN
CRTAP,SERPINH1
CRTAP,COL24A1
CRTAP,COL27A1
CRTAP,COL28A1
CRTAP,COL25A1
CRTAP,COL23A1
CRTAP,COL21A1
CRTAP,COL20A1
CRTAP,COL22A1
CRTAP,COL26A1
UBR2,WSB1
UBR2,ZNRF2
HEXB,GM2A
MAP3K5,PPP5C
MAP3K5,MINK1
MAPK11,MAPKAPK5
MAPK11,RPS6KA5
MAPK11,RPS6KA4
MAPK11,MEF2C
MAPK11,SP1
MAPK11,MEF2D
MAPK11,SRF
MAPK11,PLA2G4A
MAPK11,NCK1
MAPK11,MITF
MAPK11,TH
MAPK11,ETV1
MAPK11,HSPB2
MAPK11,USF1
MAPK11,MAX
MAPK11,KRT19
ACVR1B,INHBB
ACVR1B,NODAL
ACVR1B,LEFTY1
ACVR1B,LEFTY2
ACVR1B,INHBC
ACVR1B,CER1
ACVR1B,BAMBI
MAP2K2,MAP3K1
MAP2K2,PEBP1
MAP2K2,YWHAE
MAP2K2,SFN
MAP2K2,MARK3
MAP2K2,YWHAQ
MAP2K2,PLA2G4A
CHMP4C,MAP1LC3C
PLXNA1,RRAS
PLXNA1,CRMP1
PLXNA1,DPYSL4
PLXNA1,DPYSL5
CAV1,PLIN1
CAV1,SMAD9
CAV1,ENG
CAV1,SMAD5
CAV1,SMAD1
CAV1,FZD5
ACVR1,SMAD9
ACVR1,SMAD5
ACVR1,SMAD1
ACVR1,INHBB
ACVR1,BAMBI
FZD5,WNT7A
FZD5,WNT3
FZD5,WNT2
FZD5,WNT2B
FZD5,WNT8B
FZD5,WNT11
FZD5,WNT4
FZD5,WNT8A
FZD5,WNT7B
FZD5,WNT6
FZD5,WNT9B
FZD5,WNT9A
FZD5,WNT10B
FZD5,WNT10A
FZD5,GNAO1
FZD5,PI4K2A
PIK3CD,PIP5K1B
PIK3CD,RRAS
PIK3CD,PIP5K1A
PIK3CD,RRAS2
PIK3CD,PLCG2
PIK3CD,PIP4K2B
NUMB,PSMF1
CD3G,FCGR2A
CD3G,PRKCQ
CD3G,HLA-DQA2
CD3G,PTPN22
CD3G,FCGR3A
CD3G,PTPN6
CD3G,FCGR1A
CD3G,PLCG2
CD3G,VAV3
CD3G,RGS1
CD3G,LYN
CD3G,HCK
CD3G,GNAO1
CD3G,FGR
CD3G,VAV2
CD3G,GNAZ
CD3G,IGHV3-11
UBE2D3,SMAD9
UBE2D3,SMAD5
UBE2D3,UBE2E1
LYN,PTPN6
LYN,HCLS1
LYN,PTPRC
LYN,SPHK1
LYN,PECAM1
LYN,PLCG2
LYN,MS4A2
LYN,LAT2
LYN,PRKCD
LYN,VAV2
LYN,VAV3
LYN,PRKCQ
LYN,TEC
LYN,PLA2G4A
LYN,S1PR1
LYN,SH3BP5
LYN,PTPN13
LYN,CLEC6A
LYN,SLA
LYN,NGEF
LYN,TRPV6
LYN,TDGF1
STRADB,SIK3
STRADB,SIK2
RNF4,RNF8
MYO9B,RHOB
MYB,NLK
MYB,MYOD1
MYB,TRIM28
RPAP2,ICE2
RPAP2,ZC3H8
RPAP2,ELL3
RPAP2,ICE1
NF1,PSMF1
PRKCA,MARCKS
PRKCA,TBXA2R
PRKCA,PPP1R14A
PRKCA,SPHK1
PRKCA,PRR5
PRKCA,RGS9BP
PRKCA,GRIP2
PRKCA,YWHAE
PRKCA,CABIN1
PRKCA,RXRG
PRKCA,YWHAQ
PRKCA,SFN
PORCN,WNT6
PORCN,WNT7B
PORCN,WNT5B
PORCN,WNT4
PORCN,WNT9A
PORCN,WNT9B
PORCN,WNT2B
PORCN,WNT3
PORCN,WNT7A
PORCN,WNT8A
PORCN,WNT8B
PORCN,WNT10A
PORCN,WNT11
PORCN,WNT10B
PORCN,WNT2
RIPK3,ZBP1
MAX,ZBTB17
MAX,PIN1
ESR2,DDX54
ESR2,GNAQ
ESR2,GNAS
ESR2,GNA15
ESR2,GNA14
ESR2,GNAL
SMAD6,SMAD5
SMAD6,TGFB2
SMAD6,SMAD9
TRMT10C,ELAC2
FBXL19,FBXL4
FBXL19,RNF114
FBXL19,TRIP12
FBXL19,FBXW12
FBXL19,FBXL22
FBXL19,FBXW2
FBXL19,WSB1
FBXL19,FBXW11
FBXL19,FBXO31
FBXL19,FBXO9
FBXL19,FBXL7
FBXL19,FBXO11
FBXL19,FBXW8
FBXL19,FBXO41
FBXL19,FBXW9
FBXL19,FBXW10
FBXL19,FBXL8
FBXL19,FBXO32
FBXL19,FBXL5
FBXL19,FBXO4
FBXL19,FBXO10
FBXL19,FBXO7
FBXL19,FBXW5
FBXL19,HECTD2
FBXL19,RBBP6
FBXL19,LMO7
FBXL19,FBXO15
FBXL19,FBXL20
FBXL19,UNKL
FBXL19,RNF115
FBXL19,RLIM
FBXL19,SIAH2
FBXL19,SPSB1
FBXL19,FBXO2
FBXL19,TRIM21
FBXL19,TRIM36
FBXL19,RNF19B
FBXL19,ZNRF2
FBXL19,TRIM69
FBXL19,FBXO30
FBXL19,FBXW4
FBXL19,RNF19A
FBXL19,FBXO27
FBXL19,RNF144B
FBXL19,RNF213
FBXL19,RNF217
FBXL19,FBXO21
FBXL19,LONRF1
FBXL19,FBXO40
FBXL19,FBXO22
FBXL19,FBXO17
FBXL19,FBXO6
BMPR2,SMAD9
BMPR2,SMAD5
BMPR2,SMAD1
BMPR2,GDF7
BMPR2,GDF5
SDC2,XYLT1
SDC2,XYLT2
TNKS,TEP1
TNKS,USP34
SRF,SCAI
MDH1,PCK2
MDH1,PCK1
BTK,SH3BP5
BTK,PLCG2
BTK,CD79B
BTK,IBTK
BTK,FCER1G
BTK,INPP5D
BTK,PTPN6
BTK,TEC
BTK,FCER1A
BTK,NCK1
BTK,VAV3
BTK,VAV2
BTK,IGHV3-11
BTK,MS4A2
BTK,KLRC2
ARHGEF9,RHOB
ELMO2,RHOG
HEXA,GM2A
IRS2,SOCS1
IRS2,PTPRF
ARHGEF4,RHOB
TPR,SRSF11
TPR,POLDIP3
TPR,SRSF5
TPR,ZC3H11A
TPR,SRSF4
TPR,IPO8
TPR,PHAX
TPR,SNUPN
TPR,SP100
RPRD1B,ICE1
RPRD1B,ZC3H8
RPRD1B,ELL3
RPRD1B,ICE2
PPARA,FABP1
PPARA,ACOX1
PPARA,HMGCS2
PPARA,CPT2
PPARA,EHHADH
PPARA,SLC27A1
PPARA,SP1
PPARA,ME1
PPARA,TRIB3
PPARA,SRA1
GNAQ,PLCB1
GNAQ,RGS2
GNAQ,PLCB2
GNAQ,TBXA2R
GNAQ,PLCB4
GNAQ,RGS18
GNAQ,PLCB3
GNAQ,LPAR2
GNAQ,HTR2A
