Gene1,stId,name,Gene2,connected_driver_gene,gene_type,mutation_matrix
MIB2,MIB2,MIB2,RNF213,RNF213,2,0.0088619370768844
MIB2,MIB2,MIB2,RNF144B,,3,0.0088619370768844
MIB2,MIB2,MIB2,RNF19B,,3,0.0088619370768844
MIB2,MIB2,MIB2,RNF114,,3,0.0088619370768844
LIN7C,LIN7C,LIN7C,PPFIA2,,3,0.0047819305501813
LIN7C,LIN7C,LIN7C,PPFIA4,,3,0.0047819305501813
LIN7C,LIN7C,LIN7C,PPFIA3,,3,0.0047819305501813
LIN7C,LIN7C,LIN7C,PPFIA1,,3,0.0047819305501813
LIN7C,LIN7C,LIN7C,SLC18A2,,3,0.0047819305501813
E2F3,E2F3,E2F3,SPI1,,3,0.0094910397574174
E2F3,E2F3,E2F3,MEF2C,,3,0.0094910397574174
PREX1,PREX1,PREX1,RAC1,RAC1,2,0.0312365673124033
PREX1,PREX1,PREX1,RHOG,,3,0.0312365673124033
PREX1,PREX1,PREX1,RHOB,,3,0.0312365673124033
PREX1,PREX1,PREX1,RHOQ,,3,0.0312365673124033
CEP250,CEP250,CEP250,RAB8A,,0,0.038892227413256
JUP,JUP,JUP,GJA1,,3,0.0143722844138879
JUP,JUP,JUP,TCF7,,3,0.0143722844138879
JUP,JUP,JUP,FMN1,,3,0.0143722844138879
JUP,JUP,JUP,MMP7,MMP7,2,0.0143722844138879
JUP,JUP,JUP,MMP3,,3,0.0143722844138879
JUP,JUP,JUP,MMP8,,3,0.0143722844138879
JUP,JUP,JUP,MEP1B,,3,0.0143722844138879
PSME1,PSME1,PSME1,ZSWIM8,,3,0.0070747795905122
PSME1,PSME1,PSME1,TNFSF14,,3,0.0070747795905122
PSME1,PSME1,PSME1,WWP1,,3,0.0070747795905122
PSME1,PSME1,PSME1,TNFSF12,,3,0.0070747795905122
PSME1,PSME1,PSME1,OAZ2,,3,0.0070747795905122
PSME1,PSME1,PSME1,PRICKLE1,,3,0.0070747795905122
PSME1,PSME1,PSME1,RNF146,,3,0.0070747795905122
PSME1,PSME1,PSME1,TNKS,,3,0.0070747795905122
PSME1,PSME1,PSME1,TNFRSF12A,,3,0.0070747795905122
VLDLR,VLDLR,VLDLR,MAP1B,,3,0.0119013430386312
GLRX3,GLRX3,GLRX3,ACO1,,3,0.0047528800194296
GLRX3,GLRX3,GLRX3,IREB2,,3,0.0047528800194296
PKN1,PKN1,PKN1,PPP1R14A,,3,0.0024287185278186
SGK1,SGK1,SGK1,SCNN1A,,1,0.0164294555883649
SGK1,SGK1,SGK1,KCNJ1,,1,0.0164294555883649
SGK1,SGK1,SGK1,SCNN1G,,1,0.0164294555883649
SGK1,SGK1,SGK1,SCNN1B,,1,0.0164294555883649
SGK1,SGK1,SGK1,SCNN1D,,1,0.0164294555883649
MKNK1,MKNK1,MKNK1,PLA2G4A,,3,0.0119780338475254
IRAK3,IRAK3,IRAK3,TOLLIP,,3,0.0166068764237568
OTUD5,OTUD5,OTUD5,RNF135,,3,0.0047572984102152
FN1,FN1,FN1,SDC2,,3,0.0569955831997357
FN1,FN1,FN1,ITGA2,,3,0.0569955831997357
FN1,FN1,FN1,RAC1,RAC1,2,0.0569955831997357
FN1,FN1,FN1,ITGA9,,3,0.0569955831997357
AKR1C1,AKR1C1,AKR1C1,RBP2,,3,0.0120164314520307
CXCL1,CXCL1,CXCL1,CXCR5,,3,0.0024265627670881
CXCL1,CXCL1,CXCL1,CXCR6,,3,0.0024265627670881
CXCL1,CXCL1,CXCL1,GPSM1,,3,0.0024265627670881
CXCL1,CXCL1,CXCL1,GPSM3,,3,0.0024265627670881
STXBP4,STXBP4,STXBP4,SLC2A4,,3,0.0066628221575179
STXBP4,STXBP4,STXBP4,TP63,TP63,2,0.0066628221575179
ROCK2,ROCK2,ROCK2,MSN,MSN,2,0.037431223762057
ROCK2,ROCK2,ROCK2,RDX,,3,0.037431223762057
ROCK2,ROCK2,ROCK2,RHOB,,3,0.037431223762057
ROCK2,ROCK2,ROCK2,LIMK2,,3,0.037431223762057
ROCK2,ROCK2,ROCK2,MYH10,,3,0.037431223762057
ROCK2,ROCK2,ROCK2,SH3GL2,,3,0.037431223762057
ROCK2,ROCK2,ROCK2,MYH14,,3,0.037431223762057
ROCK2,ROCK2,ROCK2,SLC9A3,,3,0.037431223762057
ROCK2,ROCK2,ROCK2,SHB,,3,0.037431223762057
APBA1,APBA1,APBA1,PPFIA3,,3,0.0072123755971769
APBA1,APBA1,APBA1,PPFIA1,,3,0.0072123755971769
APBA1,APBA1,APBA1,PPFIA2,,3,0.0072123755971769
APBA1,APBA1,APBA1,PPFIA4,,3,0.0072123755971769
APBA1,APBA1,APBA1,SLC18A2,,3,0.0072123755971769
IKBKE,IKBKE,IKBKE,SIKE1,,3,0.0120349910316794
IKBKE,IKBKE,IKBKE,TOPORS,,3,0.0120349910316794
IKBKE,IKBKE,IKBKE,ZBP1,,3,0.0120349910316794
KMT2C,KMT2C,KMT2C,PRMT6,,1,0.2219194777345118
RAB8A,RAB8A,RAB8A,TBC1D4,,3,0.0047975717039531
RAB8A,RAB8A,RAB8A,SLC2A4,,3,0.0047975717039531
RAB8A,RAB8A,RAB8A,SCLT1,,3,0.0047975717039531
RAB8A,RAB8A,RAB8A,TBC1D1,,3,0.0047975717039531
RAB8A,RAB8A,RAB8A,TTBK2,,3,0.0047975717039531
RAB8A,RAB8A,RAB8A,TCTN1,,3,0.0047975717039531
RAB8A,RAB8A,RAB8A,MYO1C,,3,0.0047975717039531
RAB8A,RAB8A,RAB8A,TCTN3,,3,0.0047975717039531
RAB8A,RAB8A,RAB8A,TCTN2,,3,0.0047975717039531
RAB8A,RAB8A,RAB8A,SSNA1,,3,0.0047975717039531
RAB8A,RAB8A,RAB8A,SDCCAG8,,3,0.0047975717039531
RAB8A,RAB8A,RAB8A,YWHAE,YWHAE,2,0.0047975717039531
RAB8A,RAB8A,RAB8A,TUBA4A,,3,0.0047975717039531
RAB8A,RAB8A,RAB8A,TUBB4A,,3,0.0047975717039531
NET1,NET1,NET1,RHOB,,3,0.0119568942437732
NET1,NET1,NET1,RAC1,RAC1,2,0.0119568942437732
RAC1,RAC1,RAC1,VAV2,,1,0.0096887533013848
RAC1,RAC1,RAC1,TIAM1,,1,0.0096887533013848
RAC1,RAC1,RAC1,TRIO,,1,0.0096887533013848
RAC1,RAC1,RAC1,VAV3,,1,0.0096887533013848
RAC1,RAC1,RAC1,SPATA13,,1,0.0096887533013848
RAC1,RAC1,RAC1,SRGAP2,,1,0.0096887533013848
RAC1,RAC1,RAC1,TIAM2,,1,0.0096887533013848
RAC1,RAC1,RAC1,RASGRF1,,1,0.0096887533013848
RAC1,RAC1,RAC1,SRGAP3,,1,0.0096887533013848
RAC1,RAC1,RAC1,RHOB,,1,0.0096887533013848
RAC1,RAC1,RAC1,MYH10,,1,0.0096887533013848
RAC1,RAC1,RAC1,RAP1GDS1,,1,0.0096887533013848
RAC1,RAC1,RAC1,RASGRF2,,1,0.0096887533013848
RAC1,RAC1,RAC1,MYO1C,,1,0.0096887533013848
RAC1,RAC1,RAC1,WNT5A,,1,0.0096887533013848
RAC1,RAC1,RAC1,MYH14,,1,0.0096887533013848
RAC1,RAC1,RAC1,ROR2,,1,0.0096887533013848
RAC1,RAC1,RAC1,ABLIM3,,1,0.0096887533013848
RAC1,RAC1,RAC1,RRAS,,1,0.0096887533013848
RAC1,RAC1,RAC1,MAP3K9,,1,0.0096887533013848
RAC1,RAC1,RAC1,ABLIM2,,1,0.0096887533013848
RAC1,RAC1,RAC1,ABLIM1,,1,0.0096887533013848
RAC1,RAC1,RAC1,S1PR1,,1,0.0096887533013848
RAC1,RAC1,RAC1,KLHL20,,1,0.0096887533013848
RAC1,RAC1,RAC1,TLR2,,1,0.0096887533013848
RAC1,RAC1,RAC1,UNC5A,,1,0.0096887533013848
RAC1,RAC1,RAC1,RHOG,,1,0.0096887533013848
RAC1,RAC1,RAC1,TAGAP,,1,0.0096887533013848
RAC1,RAC1,RAC1,S1PR3,,1,0.0096887533013848
RAC1,RAC1,RAC1,TBXA2R,,1,0.0096887533013848
RAC1,RAC1,RAC1,SYDE2,,1,0.0096887533013848
RAC1,RAC1,RAC1,MEN1,,1,0.0096887533013848
RAC1,RAC1,RAC1,SHB,,1,0.0096887533013848
ADIPOR1,ADIPOR1,ADIPOR1,APPL1,,3,0.0169140570495651
ADIPOR1,ADIPOR1,ADIPOR1,MLXIPL,,3,0.0169140570495651
WNT5A,WNT5A,WNT5A,RYK,,3,0.0070267713020781
WNT5A,WNT5A,WNT5A,WNT8A,,3,0.0070267713020781
WNT5A,WNT5A,WNT5A,WNT8B,,3,0.0070267713020781
SERPING1,SERPING1,SERPING1,MASP2,,3,0.0095058661552041
SERPING1,SERPING1,SERPING1,MBL2,,3,0.0095058661552041
DUSP8,DUSP8,DUSP8,MAPK11,,3,0.0094898580856924
HERC6,HERC6,HERC6,TRIM21,,0,0.0209771668161921
HERC6,HERC6,HERC6,RNF213,RNF213,0,0.0209771668161921
HERC6,HERC6,HERC6,TRIP12,,0,0.0209771668161921
HERC6,HERC6,HERC6,UBE2A,,0,0.0209771668161921
HERC6,HERC6,HERC6,UBR2,,0,0.0209771668161921
HERC6,HERC6,HERC6,RBBP6,,0,0.0209771668161921
HERC6,HERC6,HERC6,RLIM,,0,0.0209771668161921
HERC6,HERC6,HERC6,RNF115,,0,0.0209771668161921
HERC6,HERC6,HERC6,TRIM69,,0,0.0209771668161921
HERC6,HERC6,HERC6,RNF19B,,0,0.0209771668161921
HERC6,HERC6,HERC6,RNF144B,,0,0.0209771668161921
HERC6,HERC6,HERC6,UNKL,,0,0.0209771668161921
HERC6,HERC6,HERC6,WSB1,,0,0.0209771668161921
HERC6,HERC6,HERC6,LMO7,,0,0.0209771668161921
HERC6,HERC6,HERC6,LONRF1,,0,0.0209771668161921
HERC6,HERC6,HERC6,ZNRF2,,0,0.0209771668161921
HERC6,HERC6,HERC6,RNF114,,0,0.0209771668161921
HERC6,HERC6,HERC6,TRIM36,,0,0.0209771668161921
HERC6,HERC6,HERC6,RNF217,,0,0.0209771668161921
HERC6,HERC6,HERC6,SIAH2,,0,0.0209771668161921
HERC6,HERC6,HERC6,RNF19A,,0,0.0209771668161921
MYO5A,MYO5A,MYO5A,MYO1C,,1,0.0255889357413263
HLA-DPA1,HLA-DPA1,HLA-DPA1,HLA-DPB1,,3,0.0120575494478652
HLA-DPA1,HLA-DPA1,HLA-DPA1,HLA-DQA2,,3,0.0120575494478652
HLA-DPA1,HLA-DPA1,HLA-DPA1,PTPN22,,3,0.0120575494478652
HLA-DPA1,HLA-DPA1,HLA-DPA1,PTPN6,PTPN6,2,0.0120575494478652
HLA-DPA1,HLA-DPA1,HLA-DPA1,LGMN,,3,0.0120575494478652
HLA-DPA1,HLA-DPA1,HLA-DPA1,LAT,,3,0.0120575494478652
HLA-DPA1,HLA-DPA1,HLA-DPA1,PRKCQ,,3,0.0120575494478652
GNA11,GNA11,GNA11,PLCB4,,1,0.0024213827109282
GNA11,GNA11,GNA11,PLCB1,,1,0.0024213827109282
GNA11,GNA11,GNA11,RGS3,,1,0.0024213827109282
GNA11,GNA11,GNA11,PLCB3,,1,0.0024213827109282
GNA11,GNA11,GNA11,PLCB2,,1,0.0024213827109282
GNA11,GNA11,GNA11,HTR2A,,1,0.0024213827109282
GNA11,GNA11,GNA11,TBXA2R,,1,0.0024213827109282
GNA11,GNA11,GNA11,RGS2,,1,0.0024213827109282
GNA11,GNA11,GNA11,HTR2B,,1,0.0024213827109282
GNA11,GNA11,GNA11,HTR2C,,1,0.0024213827109282
GNA11,GNA11,GNA11,LPAR2,,1,0.0024213827109282
GNA11,GNA11,GNA11,RGS18,,1,0.0024213827109282
GNA11,GNA11,GNA11,TRHR,,1,0.0024213827109282
GNA11,GNA11,GNA11,LPAR3,,1,0.0024213827109282
GNA11,GNA11,GNA11,GRM1,,1,0.0024213827109282
GNA11,GNA11,GNA11,PLA2G4A,,1,0.0024213827109282
GNA11,GNA11,GNA11,TRPC6,,1,0.0024213827109282
GNA11,GNA11,GNA11,PTGER1,,1,0.0024213827109282
GNA11,GNA11,GNA11,PTGFR,,1,0.0024213827109282
GNA11,GNA11,GNA11,LTB4R2,,1,0.0024213827109282
GNA11,GNA11,GNA11,HRH1,,1,0.0024213827109282
GNA11,GNA11,GNA11,GRM5,,1,0.0024213827109282
GNA11,GNA11,GNA11,GNA15,,1,0.0024213827109282
GNA11,GNA11,GNA11,PTAFR,,1,0.0024213827109282
GNA11,GNA11,GNA11,GNAQ,,1,0.0024213827109282
GNA11,GNA11,GNA11,GNA14,,1,0.0024213827109282
CAMK2G,CAMK2G,CAMK2G,GRIA3,,3,0.0070060867053251
CAMK2G,CAMK2G,CAMK2G,GRIA4,,3,0.0070060867053251
CAMK2G,CAMK2G,CAMK2G,GRIA2,,3,0.0070060867053251
CAMK2G,CAMK2G,CAMK2G,MAPT,,3,0.0070060867053251
CAMK2G,CAMK2G,CAMK2G,MEF2D,,3,0.0070060867053251
CAMK2G,CAMK2G,CAMK2G,MEF2C,,3,0.0070060867053251
CAMK2G,CAMK2G,CAMK2G,EPB41L1,,3,0.0070060867053251
CAMK2G,CAMK2G,CAMK2G,ETS1,ETS1,2,0.0070060867053251
CAMK2G,CAMK2G,CAMK2G,MYO6,,3,0.0070060867053251
CAMK2G,CAMK2G,CAMK2G,IFNGR2,,3,0.0070060867053251
DGAT1,DGAT1,DGAT1,MOGAT2,,3,0.0072576265727742
DGAT1,DGAT1,DGAT1,MOGAT3,,3,0.0072576265727742
PICK1,PICK1,PICK1,GRIP1,,3,0.0024003000334849
PICK1,PICK1,PICK1,GRIP2,,3,0.0024003000334849
OCRL,OCRL,OCRL,SACM1L,,3,0.0069093202740887
OCRL,OCRL,OCRL,PIK3C2A,,3,0.0069093202740887
FBXL3,FBXL3,FBXL3,FBXW11,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXW4,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXW2,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXL7,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXW8,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXW5,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXO4,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXO2,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXW9,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXW10,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXL4,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXO9,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXL5,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXW12,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXO11,FBXO11,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXO32,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXO22,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXO17,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXO41,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXO7,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXO10,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXO6,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,TRIP12,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXO27,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXO21,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,HECTD2,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXO15,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXO31,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,LMO7,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXO30,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,WSB1,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,SIAH2,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,TRIM69,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,UNKL,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,TRIM21,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,RNF19B,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,RLIM,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,TRIM36,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,RNF144B,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,UBR2,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,SPSB1,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,RNF19A,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,RNF115,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,RNF217,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,ZNRF2,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,LONRF1,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,RBBP6,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,RNF213,RNF213,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXL8,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,FBXO40,,0,0.0069437985212145
FBXL3,FBXL3,FBXL3,RNF114,,0,0.0069437985212145
SNAPC2,SNAPC2,SNAPC2,ICE1,,3,0.0048462992186944
SNAPC2,SNAPC2,SNAPC2,ELL3,,3,0.0048462992186944
SNAPC2,SNAPC2,SNAPC2,ICE2,,3,0.0048462992186944
SNAPC2,SNAPC2,SNAPC2,ZC3H8,,3,0.0048462992186944
RAP1B,RAP1B,RAP1B,RAP1GAP,,3,0.0046373090901517
RAP1B,RAP1B,RAP1B,RAPGEF4,,3,0.0046373090901517
RAP1B,RAP1B,RAP1B,RAPGEF3,,3,0.0046373090901517
RAP1B,RAP1B,RAP1B,RASGRP2,,3,0.0046373090901517
RAP1B,RAP1B,RAP1B,RASGRP1,,3,0.0046373090901517
RAP1B,RAP1B,RAP1B,VAV2,,3,0.0046373090901517
RAP1B,RAP1B,RAP1B,SIPA1,,3,0.0046373090901517
RAP1B,RAP1B,RAP1B,RAPGEF2,,3,0.0046373090901517
RAP1B,RAP1B,RAP1B,RAPGEF6,,3,0.0046373090901517
EPHB6,EPHB6,EPHB6,NGEF,,3,0.0211618415138939
LAMC1,LAMC1,LAMC1,PRNP,,3,0.0258449811944052
LAMC1,LAMC1,LAMC1,TMPRSS6,,3,0.0258449811944052
UBE2L6,UBE2L6,UBE2L6,FLNB,,3,0.0048258901523743
UBE2L6,UBE2L6,UBE2L6,PPM1B,,3,0.0048258901523743
PPIB,PPIB,PPIB,SERPINH1,,3,0.0097054909096564
PPIB,PPIB,PPIB,SDC1,,3,0.0097054909096564
PPIB,PPIB,PPIB,COL28A1,,3,0.0097054909096564
PPIB,PPIB,PPIB,COL24A1,,3,0.0097054909096564
PPIB,PPIB,PPIB,COL25A1,,3,0.0097054909096564
PPIB,PPIB,PPIB,COL27A1,,3,0.0097054909096564
PPIB,PPIB,PPIB,COL20A1,,3,0.0097054909096564
PPIB,PPIB,PPIB,COL26A1,,3,0.0097054909096564
PPIB,PPIB,PPIB,COL23A1,,3,0.0097054909096564
PPIB,PPIB,PPIB,COL21A1,,3,0.0097054909096564
CLNS1A,CLNS1A,CLNS1A,GEMIN5,,3,0.0096126709200736
LAT,LAT,LAT,PLCG2,,3,0.0048269933984307
LAT,LAT,LAT,LYN,,3,0.0048269933984307
LAT,LAT,LAT,PRKCQ,,3,0.0048269933984307
LAT,LAT,LAT,MAP3K1,MAP3K1,2,0.0048269933984307
LAT,LAT,LAT,MS4A2,,3,0.0048269933984307
IL18R1,IL18R1,IL18R1,IL37,,3,0.0071415094511287
IL18R1,IL18R1,IL18R1,STAT4,,3,0.0071415094511287
EGLN2,EGLN2,EGLN2,HIF3A,,3,0.0096298437926652
PSME3,PSME3,PSME3,RNF146,,3,0.0087723730163846
PSME3,PSME3,PSME3,WWP1,,3,0.0087723730163846
PSME3,PSME3,PSME3,GTSE1,,3,0.0087723730163846
PSME3,PSME3,PSME3,PRICKLE1,,3,0.0087723730163846
PSME3,PSME3,PSME3,ZSWIM8,,3,0.0087723730163846
PSME3,PSME3,PSME3,TNFSF14,,3,0.0087723730163846
PSME3,PSME3,PSME3,UBE2E1,,3,0.0087723730163846
PSME3,PSME3,PSME3,TNKS,,3,0.0087723730163846
PSME3,PSME3,PSME3,TNKS2,,3,0.0087723730163846
PSME3,PSME3,PSME3,OAZ3,,3,0.0087723730163846
PSME3,PSME3,PSME3,SPRED1,,3,0.0087723730163846
PSME3,PSME3,PSME3,OAZ2,,3,0.0087723730163846
KMT2B,KMT2B,KMT2B,PRMT6,,3,0.0500153778187534
HLA-DPB1,HLA-DPB1,HLA-DPB1,PTPN22,,3,0.0024264372882574
HLA-DPB1,HLA-DPB1,HLA-DPB1,HLA-DQA2,,3,0.0024264372882574
HLA-DPB1,HLA-DPB1,HLA-DPB1,PTPN6,PTPN6,2,0.0024264372882574
HLA-DPB1,HLA-DPB1,HLA-DPB1,PRKCQ,,3,0.0024264372882574
HLA-DPB1,HLA-DPB1,HLA-DPB1,LGMN,,3,0.0024264372882574
CCNF,CCNF,CCNF,FBXL4,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXL7,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXW11,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXL15,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXO6,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXW9,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXL5,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXO2,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXW5,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXW8,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXO9,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXW2,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXO4,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXW10,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXO11,FBXO11,2,0.0143957074744425
CCNF,CCNF,CCNF,FBXL14,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXO7,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXL22,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXO17,,3,0.0143957074744425
CCNF,CCNF,CCNF,LMO7,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXL13,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXW12,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXL20,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXL18,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXO21,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXO15,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXL12,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXL19,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXW4,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXO31,,3,0.0143957074744425
CCNF,CCNF,CCNF,TRIP12,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXO32,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXO10,,3,0.0143957074744425
CCNF,CCNF,CCNF,HECTD2,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXL16,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXO41,,3,0.0143957074744425
CCNF,CCNF,CCNF,RBBP6,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXO22,,3,0.0143957074744425
CCNF,CCNF,CCNF,WSB1,,3,0.0143957074744425
CCNF,CCNF,CCNF,UBR2,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXO27,,3,0.0143957074744425
CCNF,CCNF,CCNF,RNF19A,,3,0.0143957074744425
CCNF,CCNF,CCNF,TRIM69,,3,0.0143957074744425
CCNF,CCNF,CCNF,TRIM36,,3,0.0143957074744425
CCNF,CCNF,CCNF,SPSB1,,3,0.0143957074744425
CCNF,CCNF,CCNF,SIAH2,,3,0.0143957074744425
CCNF,CCNF,CCNF,RLIM,,3,0.0143957074744425
CCNF,CCNF,CCNF,RNF115,,3,0.0143957074744425
CCNF,CCNF,CCNF,TRIM21,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXO30,,3,0.0143957074744425
CCNF,CCNF,CCNF,RNF19B,,3,0.0143957074744425
CCNF,CCNF,CCNF,LONRF1,,3,0.0143957074744425
CCNF,CCNF,CCNF,RNF217,,3,0.0143957074744425
CCNF,CCNF,CCNF,RNF144B,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXL8,,3,0.0143957074744425
CCNF,CCNF,CCNF,FBXO40,,3,0.0143957074744425
CCNF,CCNF,CCNF,RNF213,RNF213,2,0.0143957074744425
CCNF,CCNF,CCNF,UNKL,,3,0.0143957074744425
CCNF,CCNF,CCNF,ZNRF2,,3,0.0143957074744425
CCNF,CCNF,CCNF,RNF114,,3,0.0143957074744425
FOSL1,FOSL1,FOSL1,TXLNG,,3,0.0072411768892695
CTTN,CTTN,CTTN,DNM2,DNM2,2,0.0237615343043048
CTTN,CTTN,CTTN,DNM1,,3,0.0237615343043048
CTTN,CTTN,CTTN,DNM3,,3,0.0237615343043048
CTTN,CTTN,CTTN,PTN,,3,0.0237615343043048
CRTAP,CRTAP,CRTAP,SERPINH1,,3,0.0020721772115522
CRTAP,CRTAP,CRTAP,COL24A1,,3,0.0020721772115522
CRTAP,CRTAP,CRTAP,COL27A1,,3,0.0020721772115522
CRTAP,CRTAP,CRTAP,COL28A1,,3,0.0020721772115522
CRTAP,CRTAP,CRTAP,COL25A1,,3,0.0020721772115522
CRTAP,CRTAP,CRTAP,COL23A1,,3,0.0020721772115522
CRTAP,CRTAP,CRTAP,COL21A1,,3,0.0020721772115522
CRTAP,CRTAP,CRTAP,COL20A1,,3,0.0020721772115522
CRTAP,CRTAP,CRTAP,COL22A1,,3,0.0020721772115522
CRTAP,CRTAP,CRTAP,COL26A1,,3,0.0020721772115522
UBR2,UBR2,UBR2,WSB1,,3,0.0394562340271931
UBR2,UBR2,UBR2,ZNRF2,,3,0.0394562340271931
HEXB,HEXB,HEXB,GM2A,,3,0.0072256558743804
MAP3K5,MAP3K5,MAP3K5,PPP5C,,3,0.0356770845741579
MAP3K5,MAP3K5,MAP3K5,MINK1,,3,0.0356770845741579
MAPK11,MAPK11,MAPK11,MAPKAPK5,,0,0.007273444278391
MAPK11,MAPK11,MAPK11,RPS6KA5,,0,0.007273444278391
MAPK11,MAPK11,MAPK11,RPS6KA4,,0,0.007273444278391
MAPK11,MAPK11,MAPK11,MEF2C,,0,0.007273444278391
MAPK11,MAPK11,MAPK11,SP1,,0,0.007273444278391
MAPK11,MAPK11,MAPK11,MEF2D,,0,0.007273444278391
MAPK11,MAPK11,MAPK11,SRF,,0,0.007273444278391
MAPK11,MAPK11,MAPK11,PLA2G4A,,0,0.007273444278391
MAPK11,MAPK11,MAPK11,NCK1,,0,0.007273444278391
MAPK11,MAPK11,MAPK11,MITF,MITF,0,0.007273444278391
MAPK11,MAPK11,MAPK11,TH,,0,0.007273444278391
MAPK11,MAPK11,MAPK11,ETV1,ETV1,0,0.007273444278391
MAPK11,MAPK11,MAPK11,HSPB2,,0,0.007273444278391
MAPK11,MAPK11,MAPK11,USF1,,0,0.007273444278391
