Gene1,stId,name,Gene2,connected_driver_gene,gene_type,expression_matrix
AKT2,AKT2,AKT2,GSK3B,,1,-0.2551353641320392
AKT2,AKT2,AKT2,LNPEP,,1,-0.2551353641320392
AKT2,AKT2,AKT2,MAP3K5,,1,-0.2551353641320392
AKT2,AKT2,AKT2,MAP3K8,,1,-0.2551353641320392
AKT2,AKT2,AKT2,MDM2,,1,-0.2551353641320392
AKT2,AKT2,AKT2,MLST8,,1,-0.2551353641320392
AKT2,AKT2,AKT2,MYO5A,,1,-0.2551353641320392
AKT2,AKT2,AKT2,NR4A1,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PDE3B,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PIK3CA,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PIK3CB,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PIK3CD,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PIK3R1,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PIK3R2,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PIK3R3,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PPP2CA,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PPP2CB,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PPP2R1A,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PPP2R5A,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PPP2R5B,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PPP2R5C,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PPP2R5D,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PPP2R5E,,1,-0.2551353641320392
AKT2,AKT2,AKT2,RALGAPA2,,1,-0.2551353641320392
AKT2,AKT2,AKT2,RALGAPB,,1,-0.2551353641320392
AKT2,AKT2,AKT2,RPS6KB2,,1,-0.2551353641320392
AKT2,AKT2,AKT2,RPTOR,,1,-0.2551353641320392
AKT2,AKT2,AKT2,TBC1D4,,1,-0.2551353641320392
AKT2,AKT2,AKT2,TP53,,1,-0.2551353641320392
AKT2,AKT2,AKT2,TSC1,,1,-0.2551353641320392
AKT2,AKT2,AKT2,TSC2,,1,-0.2551353641320392
AKT2,AKT2,AKT2,GRB14,,1,-0.2551353641320392
AKT2,AKT2,AKT2,HSP90AA1,,1,-0.2551353641320392
AKT2,AKT2,AKT2,ILK,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PDPK1,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PHLPP1,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PHLPP2,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PIK3CG,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PIK3R5,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PIK3R6,,1,-0.2551353641320392
AKT2,AKT2,AKT2,PPP2R1B,,1,-0.2551353641320392
AKT2,AKT2,AKT2,TCL1B,,1,-0.2551353641320392
AKT2,AKT2,AKT2,THEM4,,1,-0.2551353641320392
AKT2,AKT2,AKT2,TRIB3,,1,-0.2551353641320392
AKT3,AKT3,AKT3,CASP9,,1,-2.785681455563529
AKT3,AKT3,AKT3,CDKN1B,,1,-2.785681455563529
AKT3,AKT3,AKT3,CHUK,,1,-2.785681455563529
AKT3,AKT3,AKT3,FOXO1,,1,-2.785681455563529
AKT3,AKT3,AKT3,FOXO3,,1,-2.785681455563529
AKT3,AKT3,AKT3,GSK3A,,1,-2.785681455563529
AKT3,AKT3,AKT3,GSK3B,,1,-2.785681455563529
AKT3,AKT3,AKT3,MAP3K5,,1,-2.785681455563529
AKT3,AKT3,AKT3,MAP3K8,,1,-2.785681455563529
AKT3,AKT3,AKT3,NR4A1,,1,-2.785681455563529
AKT3,AKT3,AKT3,PIK3CA,,1,-2.785681455563529
AKT3,AKT3,AKT3,PIK3CB,,1,-2.785681455563529
AKT3,AKT3,AKT3,PIK3R2,,1,-2.785681455563529
AKT3,AKT3,AKT3,PIK3R3,,1,-2.785681455563529
AKT3,AKT3,AKT3,PPP2CA,,1,-2.785681455563529
AKT3,AKT3,AKT3,PPP2R1A,,1,-2.785681455563529
AKT3,AKT3,AKT3,PPP2R5A,,1,-2.785681455563529
AKT3,AKT3,AKT3,PPP2R5B,,1,-2.785681455563529
AKT3,AKT3,AKT3,PPP2R5C,,1,-2.785681455563529
AKT3,AKT3,AKT3,PPP2R5D,,1,-2.785681455563529
AKT3,AKT3,AKT3,RPS6KB2,,1,-2.785681455563529
AKT3,AKT3,AKT3,RPTOR,,1,-2.785681455563529
AKT3,AKT3,AKT3,TP53,,1,-2.785681455563529
AKT3,AKT3,AKT3,TSC1,,1,-2.785681455563529
AKT3,AKT3,AKT3,HSP90AA1,,1,-2.785681455563529
AKT3,AKT3,AKT3,ILK,,1,-2.785681455563529
AKT3,AKT3,AKT3,PHLPP1,,1,-2.785681455563529
AKT3,AKT3,AKT3,PHLPP2,,1,-2.785681455563529
AKT3,AKT3,AKT3,PIK3CG,,1,-2.785681455563529
AKT3,AKT3,AKT3,PIK3R5,,1,-2.785681455563529
AKT3,AKT3,AKT3,PIK3R6,,1,-2.785681455563529
AKT3,AKT3,AKT3,PPP2R1B,,1,-2.785681455563529
AKT3,AKT3,AKT3,PRKCZ,,1,-2.785681455563529
AKT3,AKT3,AKT3,THEM4,,1,-2.785681455563529
AKT3,AKT3,AKT3,TRIB3,,1,-2.785681455563529
ALYREF,ALYREF,ALYREF,NXF1,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,NXF2,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,CLP1,CLP1,2,0.7203161537220764
ALYREF,ALYREF,ALYREF,GLE1,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,NDC1,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,NUP133,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,NUP160,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,NUP188,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,NUP210,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,NUP214,NUP214,2,0.7203161537220764
ALYREF,ALYREF,ALYREF,NUP35,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,NUP50,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,NUP54,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,NUP62,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,NUP93,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,PCF11,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,POM121,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,POM121C,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,RAE1,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,RANBP2,RANBP2,2,0.7203161537220764
ALYREF,ALYREF,ALYREF,SRSF10,,3,0.7203161537220764
ALYREF,ALYREF,ALYREF,TPR,TPR,2,0.7203161537220764
AMBRA1,AMBRA1,AMBRA1,ULK2,,3,-0.3261862031752044
AMER1,AMER1,AMER1,DVL2,,1,-0.445043168747502
AMER1,AMER1,AMER1,DVL3,,1,-0.445043168747502
AMER1,AMER1,AMER1,FRAT2,,1,-0.445043168747502
AMER1,AMER1,AMER1,FZD1,,1,-0.445043168747502
AMER1,AMER1,AMER1,FZD2,,1,-0.445043168747502
AMER1,AMER1,AMER1,WNT8A,,1,-0.445043168747502
AMOT,AMOT,AMOT,ARHGAP17,,3,-1.0964238583502897
ANAPC1,ANAPC1,ANAPC1,ANAPC10,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,ANAPC11,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,ANAPC15,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,ANAPC16,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,ANAPC2,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,ANAPC4,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,ANAPC5,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,ANAPC7,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,BUB1B,BUB1B,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,BUB3,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,CCNB1,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,CDC16,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,CDC20,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,CDC23,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,CDC26,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,CDC27,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,CDC6,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,CDK1,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,CDK2,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,EHMT1,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,EHMT2,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,FZR1,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,MAD2L1,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PTTG1,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,UBA52,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,UBB,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,UBC,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,UBE2C,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,UBE2D1,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,UBE2E1,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,UBE2S,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,ANAPC13,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,CDKN1A,CDKN1A,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,CDKN1B,CDKN1B,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PLK1,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMA4,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMA5,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMA6,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMA8,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMB10,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMB11,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMB3,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMB4,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMB7,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMB8,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMB9,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMC1,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMC2,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMC4,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMC5,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMD1,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMD11,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMD12,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMD13,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMD14,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMD2,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMD3,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMD4,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMD6,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSMD8,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSME3,,0,0.130594235371473
ANAPC1,ANAPC1,ANAPC1,PSME4,,0,0.130594235371473
ANAPC13,ANAPC13,ANAPC13,ANAPC7,,3,-0.1150828188831151
ANAPC13,ANAPC13,ANAPC13,BUB1B,BUB1B,2,-0.1150828188831151
ANAPC15,ANAPC15,ANAPC15,ANAPC7,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,BUB1B,BUB1B,2,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,BUB3,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,CCNB1,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,CDC23,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,CDC26,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,CDC6,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,CDK2,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,EHMT1,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,EHMT2,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,MAD2L1,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PTTG1,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,RPS27A,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,UBA52,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,UBB,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,UBC,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,UBE2D1,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,UBE2E1,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,UBE2S,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,CDKN1A,CDKN1A,2,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,CDKN1B,CDKN1B,2,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PLK1,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMA1,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMA2,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMA3,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMA4,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMA5,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMA8,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMB11,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMB2,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMB3,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMB6,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMB7,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMB8,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMB9,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMC1,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMC2,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMC3,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMC4,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMC6,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMD1,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMD10,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMD11,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMD14,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMD3,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMD4,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMD5,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMD6,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMD7,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMD8,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSME1,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSME2,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSME3,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSME4,,3,0.0600483639343728
ANAPC15,ANAPC15,ANAPC15,PSMF1,,3,0.0600483639343728
ANAPC16,ANAPC16,ANAPC16,ANAPC2,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,ANAPC4,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,ANAPC5,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,ANAPC7,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,BUB1B,BUB1B,2,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,BUB3,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,CCNB1,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,CDC16,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,CDC20,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,CDC23,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,CDC26,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,CDC27,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,CDC6,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,CDK1,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,CDK2,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,EHMT2,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,MAD2L1,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PTTG1,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,RPS27A,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,UBA52,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,UBB,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,UBC,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,UBE2D1,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,UBE2E1,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,UBE2S,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,CDKN1A,CDKN1A,2,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,CDKN1B,CDKN1B,2,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PLK1,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMA1,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMA2,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMA3,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMA4,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMA5,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMA6,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMA8,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMB1,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMB10,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMB11,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMB2,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMB3,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMB4,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMB6,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMB7,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMB8,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMB9,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMC1,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMC2,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMC3,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMC4,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMC5,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMC6,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMD1,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMD10,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMD11,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMD12,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMD13,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMD14,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMD5,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMD6,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSMD7,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSME3,,3,-0.4602094678588403
ANAPC16,ANAPC16,ANAPC16,PSME4,,3,-0.4602094678588403
ANAPC2,ANAPC2,ANAPC2,ANAPC4,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,ANAPC5,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,ANAPC7,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,BUB1B,BUB1B,2,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,BUB3,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,CCNB1,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,CDC16,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,CDC20,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,CDC23,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,CDC26,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,CDC27,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,CDC6,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,CDK1,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,CDK2,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,EHMT1,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,EHMT2,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,FZR1,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,MAD2L1,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PTTG1,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,RPS27A,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,UBA52,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,UBB,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,UBC,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,UBE2D1,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,UBE2E1,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,UBE2S,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,CDKN1A,CDKN1A,2,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,CDKN1B,CDKN1B,2,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PLK1,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMA1,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMA2,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMA3,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMA4,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMA5,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMA6,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMA8,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMB1,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMB11,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMB2,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMB3,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMB4,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMB6,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMB7,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMB8,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMB9,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMC1,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMC2,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMC3,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMC4,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMC5,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMC6,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMD1,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMD10,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMD11,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMD12,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMD14,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMD3,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMD4,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMD5,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMD6,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSMD7,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSME1,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSME2,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSME3,,3,-0.0050126804528797
ANAPC2,ANAPC2,ANAPC2,PSME4,,3,-0.0050126804528797
ANAPC4,ANAPC4,ANAPC4,ANAPC5,,3,-0.4110504422612328
ANAPC4,ANAPC4,ANAPC4,ANAPC7,,3,-0.4110504422612328
ANAPC4,ANAPC4,ANAPC4,BUB1B,BUB1B,2,-0.4110504422612328
ANAPC4,ANAPC4,ANAPC4,BUB3,,3,-0.4110504422612328
ANAPC4,ANAPC4,ANAPC4,CCNB1,,3,-0.4110504422612328
ANAPC4,ANAPC4,ANAPC4,CDC16,,3,-0.4110504422612328
ANAPC4,ANAPC4,ANAPC4,CDC20,,3,-0.4110504422612328
ANAPC4,ANAPC4,ANAPC4,CDC23,,3,-0.4110504422612328
ANAPC4,ANAPC4,ANAPC4,CDC26,,3,-0.4110504422612328
ANAPC4,ANAPC4,ANAPC4,CDC27,,3,-0.4110504422612328
ANAPC4,ANAPC4,ANAPC4,CDC6,,3,-0.4110504422612328
ANAPC4,ANAPC4,ANAPC4,CDK1,,3,-0.4110504422612328
